Evaluations;Max fitness;Diversity;Mutation rate
400;2.358407187322525E-6;9.109458189381998;1.0
1000;2.9360496345641335E-8;0.9722281008221422;1.0
2008;1.0228579137838094E-9;0.14956783176724678;1.5368083081680786
3016;5.195386261873777E-9;3.9159458343796727;2.0956048925901074
4000;1.8238025767642516E-7;1.0503809107629913;0.42253902415262873
5008;1.7353112698879813E-7;2.383673324074585;0.3978267832908264
6016;1.5864774940800107E-7;0.798018975218429;0.7734576139798175
7000;1.5271231585135337E-7;1.7490176131868111;0.17180182171487715
8008;1.055251451365759E-5;3.2547506932842603;0.15502727946532327
9016;1.6189542058504203E-7;0.16108274013570228;0.23439768691729831
10000;1.1977576549355334E-6;1.6603936164109445;0.4880502599721759
11008;1.6571938840972857E-10;2.782937619606853;1.4343978441406173
12016;3.974339148253312E-5;1.2185543614140235;1.600386241764372
13000;5.07066272233739E-9;0.652423172881584;1.173136579597816
14008;3.536153120453301E-8;4.615573260723349;0.44339652149519954
15016;1.3733171067589723E-11;0.05419574387400552;0.2743428184958738
16000;1.9710376085358685E-6;1.6520836642473764;0.8774091795397766
17008;2.4070875719971727E-7;3.063535085361763;0.7437716796916684
18016;1.2674239888875953E-9;1.6133525882414983;0.931084732385863
19000;3.970594678706683E-9;2.34799330122255;0.4817318012469821
20008;5.992715612851581E-11;0.7134771787326817;1.0550181282609183
21016;8.047825036766715E-9;0.035100631854572836;1.1866857362789223
22000;3.8947120082909744E-11;3.48396921612641;2.2201531165342874
23008;5.0754470525735275E-8;0.9614198291818109;2.587230511070466
24016;5.7417605215251104E-8;0.059306160574108174;2.3088448379329307
25000;3.367767207594699E-12;0.15529115688831688;3.0
26008;9.052838629617556E-8;0.06640333304094471;2.090569250968504
27016;1.8132276204222933E-7;2.4305278092175637;3.0
28000;5.434851010134226E-9;5.054872891603352;1.2565440081184904
29008;7.464442697589328E-9;2.8221630218390885;2.5978081728419142
30016;2.1413410079319717E-11;6.156572183148531;0.560736181069887
31000;1.2785967063919517E-8;0.24762239747836987;0.4699605863724285
32008;2.1203164319486457E-7;0.8104584097923664;0.34343014065678806
33016;1.086052394455041E-6;1.7172854733787202;0.35485256296943185
34000;1.3722385456145659E-9;4.939929020979763;0.6794063612879364
35008;1.2532423286653092E-5;2.5250330186199195;0.5750468161469443
36016;1.2639730468043584E-9;2.7555525166967425;1.3665692459265348
37000;1.7962709426993914E-10;2.530442130283708;0.34319743950524995
38008;2.8289851442179044E-8;2.0228568509278384;0.542676341015328
39016;5.372115898851056E-9;5.065106629345096;1.0721657876224042
40000;1.1223941018004386E-8;0.283930130568853;1.1086417239680306
41008;1.1091473355396781E-11;5.203240711429292;3.0
42016;1.6562096794615954E-9;5.303821850499048;3.0
43000;1.889062076688007E-11;0.44104602630943757;3.0
44008;1.6434559209904442E-8;2.5721937019883794;1.318628381027659
45016;2.720643761431581E-8;1.6547658670569223;0.5757491643924726
46000;1.0868014961388422E-8;2.3995499420136146;1.318628381027659
47008;1.544873162280019E-8;1.844491169249743;0.23525978882090728
48016;4.19696844197105E-8;1.2036345439669203;0.19928992682506175
49000;7.38216176746598E-9;0.2596887262433899;0.3505748861924136
50008;7.517128288231637E-6;3.2107571986908856;1.671093385010169
51016;3.958812118140474E-12;6.129886535467348;1.4466051098320265
52000;3.8056069189866636E-8;2.2941934649227766;0.8001644120270399
53008;0.0015897996798354247;3.536307621820374;0.8456954967181535
54016;1.0584373770411444E-10;0.03415007540511732;3.0
55000;5.733959266475164E-10;3.5991246372900667;0.1832786436326343
56008;6.831340298376803E-6;0.015593041811176423;0.26782997535786796
57016;8.752447031900043E-9;0.03985079863065851;0.41305268880345153
58000;6.662225261635103E-6;0.49647658135521955;0.6725213547776502
59008;3.997335156981062E-6;0.6522758763909805;0.6725213547776502
60016;1.9404539596995447E-7;1.3968877113930953;0.6725213547776502
61000;5.869732775039274E-7;3.2022479399082;0.7849154271401714
62008;3.175626560596136E-8;2.6803202967202227;1.0962679023348585
63016;8.77649848544119E-7;0.27016391132000034;0.985594430424051
64000;3.3129032931741414E-9;2.151509420021916;0.6726787121361617
65008;5.807529958434493E-10;4.508866175419587;2.0553499151504733
66016;3.3153603164688467E-8;1.8269707759930802;2.5949060384154308
67000;1.3789087935595743E-7;3.9870505071913214;2.6257141473085386
68008;4.981066123530328E-13;0.9921328627556512;3.0
