Evaluations;Max fitness;Diversity;Mutation rate
200;0.0010136914418779831;8.971559083722546;1.0
320;2.091583866382436E-5;7.213582425238095;1.7880049925401182
416;1.0612263624671964E-4;5.413384067191203;0.5415724755717791
512;0.004740559218669543;4.914335918698981;1.3805684061041625
608;0.011736344592493508;3.921806386602048;0.5420185462804442
704;0.02974116208232784;3.087828615943046;1.5076511784884257
800;0.02066630155236921;3.338154719730772;0.13810527836283168
920;0.8499247709706022;3.293790652206464;0.12088364301852751
1016;0.4448242444053999;2.817723972037083;0.11483933268531733
1112;0.6235824352017938;1.7918895925235288;0.20371471166419233
1208;1.5051216319648641;1.261885353411343;0.24916956315904332
1304;1.6291018502340193;1.1536350958173824;0.08986940351607675
1400;1.349415827516177;1.1160615945453058;0.1293531581836932
1520;1.3102505711389767;1.0100376207388115;0.15423557851116687
1616;1.6334737080735593;1.046580901650498;0.3195318668343882
1712;1.7297710028869027;1.0850050807768303;0.049316323487342474
1808;1.7297710028869027;0.9660173374080285;0.049316323487342474
1904;2.1262138835452613;0.9460507287070051;0.1284766271538115
2000;2.3266540516275955;0.8341666615404545;0.25199608820600267
2120;2.3286495156214864;0.8198376930164892;0.11941825316072092
2216;1.792885971599227;0.6886839951643047;0.006421615500370492
2312;2.641347595650063;0.694172718086049;0.03596054537665188
2408;3.885446041395721;0.6361311101085091;0.0034963012610533216
2504;2.738644765427669;0.6352130988313797;0.0271045824167241
2600;3.885446041395721;0.635111243770413;0.0034963012610533216
2720;2.7948845648805105;0.6321089994575907;0.037606854378836624
2816;3.150985490145393;0.6687282519215584;0.0461662757999931
2912;3.394699689212963;0.7004391111057752;0.01873856536678203
3008;2.9244553353506526;0.6292566786778915;0.03437347593625312
3104;3.2225898422227512;0.5595760438360915;0.00937137312214748
3200;3.7440965999293017;0.5480203053672467;0.00235076623229264
3320;4.068486328672281;0.5186228756725018;0.001123216737195444
3416;3.986665170772481;0.5393420877829528;0.01173728267426163
3512;4.927520119172506;0.4753478700477996;6.528862630447839E-4
3608;4.927520119172506;0.46526321891776834;6.528862630447839E-4
3704;3.4073002953681493;0.4711219513089336;0.004922059891619797
3800;4.457249765765431;0.4577670711860891;4.064963519523185E-4
3920;3.829438219064309;0.41258541516569874;0.0025966019893144724
4016;4.862722597577015;0.4433501864757973;3.777160959772488E-4
4112;3.8896026748353663;0.4833050962225709;0.006685875059012314
4208;4.161390443621169;0.44094604748556554;8.583843704400732E-4
4304;4.106173201487683;0.44889444825942637;0.003743446764329984
4400;4.106173201487683;0.4017350535577019;0.003743446764329984
4520;4.5400447599214395;0.3915330511428011;0.001400228487734536
4616;5.428981414439187;0.39254112678597863;1.230008603602478E-4
4712;4.049652926641183;0.39258644606780213;0.0013479997954082598
4808;4.127398240134392;0.40196589298114316;0.030738208886665768
4904;4.681138104338986;0.4320650913126103;5.272092778943574E-4
5000;4.651061264730407;0.3910839448255241;7.86445583495763E-4
5120;5.126479174320253;0.35901517774216296;0.004177804764942638
5216;5.091763208253897;0.37662776355932265;0.004177804764942638
5312;4.879045808679922;0.3562961315728014;0.003602321170455583
5408;4.410537997238407;0.34554353467222715;0.00181499262093906
5504;4.815488854119977;0.3465034815574022;2.721071320935919E-4
5600;4.5032904314329265;0.3560496421605024;2.166061562157072E-4
5720;4.722641228703337;0.3454626001162989;3.4925931045772765E-4
5816;4.753507099264933;0.35146976614184544;5.516618186719033E-4
5912;4.916451478225131;0.3755690363040683;0.0016578894995234515
6008;4.912073151426611;0.38966259950138715;8.085349232057702E-4
6104;4.912073151426611;0.3822881462047471;8.085349232057702E-4
6200;4.305592250070362;0.39595753574254927;0.0013103647015451827
