Evaluations;Max fitness;Diversity;Mutation rate
100;1.4559050504588263E-12;8.852663629950339;1.0
200;0.4640419008405691;0.05339522671104416;0.008678631854205596
300;0.6913643449761757;0.0035099154684816946;0.002672178792721847
400;4.690385213694483;0.1686237025232309;0.12236458237758886
500;7.562077224445271;0.013177869915898081;0.14526530739890892
600;8.335056648012337;0.005335555336800272;0.0036706126547066636
700;9.40300522937621;6.062797473614511E-4;3.398245136063452E-4
800;9.7164021185184;0.005332037439625147;0.003338923172830005
900;9.795970302241967;0.03506045158499868;0.005472061100600387
1000;9.885714482700184;0.011830336774215822;0.0025905064356227642
1100;9.944765862057041;0.014431856214112944;4.0360005257407905E-5
1200;9.973640781878496;7.141669255309655E-15;0.007723184369873861
1300;9.986646302601885;0.014328133988179295;0.009168574804533343
1400;9.994320799082214;0.0011962435999075176;9.25634137631877E-4
1500;9.995086299415155;3.435456650119573E-4;1.800161309701643E-4
1600;9.997737019984873;2.491467386121598E-4;1.6157778537055905E-4
1700;9.998632829935847;0.0010383048428773563;6.155639735914315E-4
1800;9.999110843576421;3.4118824305197994E-4;0.002958948043941065
1900;9.999570437244088;1.9709525360890324E-4;6.384898354192143E-5
2000;9.999722500620292;3.4605198909269766E-4;7.736993386142717E-6
2100;9.999852412902197;3.232379222070482E-4;1.040469831309305E-4
2200;9.999872311331586;9.82629492548309E-5;7.107568956851406E-4
2300;9.999905774183613;1.9933064162479535E-4;3.9235214572765276E-5
2400;9.999913136417076;1.6398774223095676E-5;9.476123065441352E-6
2500;9.99991936688091;6.267826787633651E-5;2.9594140998058787E-5
2600;9.999921632944034;6.494733132600743E-6;2.291694518390959E-5
2700;9.999922844499942;5.2004228119501105E-5;6.653049346364014E-8
2800;9.999923120704414;2.5863678986836375E-6;2.8419812320080455E-9
2900;9.999924112811135;1.977498392449367E-5;9.06759256150093E-6
3000;9.999924271825604;7.228609139786879E-6;1.3957123747223157E-7
3100;9.999924419823712;2.2540900290462487E-6;1.8117854582181736E-6
3200;9.999924473137288;2.7882676685362723E-6;1.1723789569884355E-6
3300;9.999924484023948;3.695520948237466E-6;3.0275385591124284E-6
3400;9.999924486187806;7.42334361286325E-9;8.242377573745734E-9
3500;9.999924487833432;1.0376287262147307E-5;1.1456735240746687E-5
3600;9.999924488219667;2.0396170165448493E-7;3.395410042233747E-7
3700;9.999924489027025;9.386813325755221E-7;5.269274849575264E-7
3800;9.999924490170077;4.1747050860122984E-7;3.000483481951856E-7
3900;9.999924490217568;3.0600490196337115E-8;9.629381753970971E-9
4000;9.999924490604728;2.4938692276780063E-8;4.749850122923473E-7
4100;9.999924490703458;4.639529611436907E-8;9.537206940380982E-8
4200;9.999924490804661;1.6502549663148938E-7;4.2818303279957676E-7
4300;9.999924490857184;6.052641146696112E-7;2.029436373346606E-10
4400;9.99992449096958;9.067847161540531E-7;5.416363398625248E-7
4500;9.999924491339527;9.822460605122125E-8;2.514570961073114E-7
4600;9.999924491525725;2.032032729922242E-8;1.475020897772769E-9
