Evaluations;Max fitness;Diversity;Mutation rate
400;1.6691625454024748E-10;9.067565221815943;1.0
1000;1.8182901524228298E-6;4.174645257930562E-14;3.0
2008;1.4444975807473043E-4;0.881113787802224;3.0
3016;2.2757946564693054E-11;0.7217386844208539;2.7056033532765564
4000;2.2202872998329847E-5;0.4116239026411763;1.528094695469585
5008;3.313666967733914E-7;0.028556208963783053;1.5674695927920999
6016;8.799830840232757E-6;3.031658889356392E-14;3.0
7000;8.214267815932427E-6;6.744618679015411;1.834358032109795
8008;4.052168369290867E-5;0.1118840993472317;2.0588807095301007
9016;6.983677316256039E-6;2.097213481886888;1.3793161359040755
10000;5.065350943013469E-5;0.019738209960642825;0.2548299428154275
11008;3.1119884506363084E-7;1.462907158067744;0.21675805687613947
12016;8.215360596400837E-7;1.450654627355943;0.0859980896166347
13000;1.820248962557542E-7;0.008776731774878855;0.11871023896386752
14008;8.126193917193311E-10;0.11014243890904614;0.017194493299473937
15016;6.5936697342200835E-6;0.006203863059128494;0.03435395271602212
16000;1.662717844608711E-7;0.468010958504968;0.0246579036169595
17008;2.1751625244512783E-10;1.716680636470009;0.020752692837272924
18016;8.960923189000384E-8;0.7473683043329783;0.00905168463696966
19000;1.3773860626508723E-8;0.061011505729063734;0.011453771105388236
20008;4.153539067530602E-8;0.01800638576801698;0.02183434666656417
21016;3.867052792034796E-12;1.18824779973587;0.0469890939460581
22000;5.409684640044022E-8;2.4704659591661686;0.031993457982626095
23008;1.526983559462782E-10;0.12221713865280781;0.006728960731222576
24016;1.0123655927320653E-14;2.2377115431560592;0.012270320915376014
25000;2.8189032113120084E-8;5.301532913828731E-14;0.05137712722922053
26008;2.0918856349807485E-8;1.8140096602487163;0.2753583183901748
27016;8.524314679755609E-7;4.527600569810721E-14;0.11538422219639513
28000;1.4534404598579167E-9;0.9829121235141481;1.2261132247544135
29008;1.4845677262409978E-4;4.774297870075462E-14;1.381104849983842
30016;5.733256150647101E-8;0.008185777921163944;3.0
31000;1.4261971066003449E-7;6.338741525831507E-14;3.0
32008;2.9163571447970186E-9;0.03573246527726756;2.6693563400177593
