Evaluations;Max fitness;Diversity;Mutation rate
200;1.3128780908586905E-8;8.993692759396794;1.0
1016;1.0983837603709986E-4;8.255652233925355;2.9809066295018782
2000;1.0983837603709986E-4;7.602011570871157;2.9809066295018782
3008;2.4395668696849798E-6;7.851057892181475;0.34282817751964567
4016;3.029389624382332E-5;7.728154506632013;0.6726431552592864
5000;5.498224659635056E-5;6.995343642366481;1.404066223350216
6008;2.286191911988981E-5;7.415181406112756;0.7336704362717945
7016;2.4349536377014088E-8;7.401296550242418;0.8982208684748118
8000;1.5298045336906098E-7;8.054592099294656;2.186002281441127
9008;1.536396213113089E-6;8.443759729420405;2.640199199586199
10016;1.536396213113089E-6;8.42947361784532;2.640199199586199
11000;5.761896249932467E-5;8.719925704061547;1.0854669287587535
12008;5.761896249932467E-5;8.138807284712428;1.0854669287587535
13016;5.761896249932467E-5;7.540782192546825;1.0854669287587535
14000;3.6920751976513805E-8;7.502227188312074;1.2731077231673424
15008;8.787392693766721E-5;7.366166930811281;0.4787660722379855
16016;5.441485501211084E-5;7.261821998184256;0.372783978684737
17000;5.441485501211084E-5;7.133444855083016;0.372783978684737
18008;5.441485501211084E-5;7.775474528531646;0.372783978684737
19016;5.441485501211084E-5;7.721925301920216;0.372783978684737
20000;5.441485501211084E-5;7.48766570714194;0.372783978684737
21008;5.441485501211084E-5;7.4923627658414835;0.372783978684737
22016;5.441485501211084E-5;7.204903858506145;0.372783978684737
23000;5.441485501211084E-5;7.299168060727776;0.372783978684737
24008;5.441485501211084E-5;7.063100067484994;0.372783978684737
25016;1.8434883241336543E-8;7.257900320344526;1.6418717856975062
26000;1.8434883241336543E-8;7.786564176664906;1.6418717856975062
27008;1.8434883241336543E-8;7.054618571158779;1.6418717856975062
28016;1.1457282919327883E-7;7.022955428305603;0.824572781540177
29000;3.407467496917123E-6;6.779426313254468;0.9581819523035565
30008;3.407467496917123E-6;7.5244596448961225;0.9581819523035565
31016;2.4832438113594355E-7;7.290348271090352;0.487004325827129
32000;2.4832438113594355E-7;7.604661701706508;0.487004325827129
33008;0.014625241145287515;7.939464298700883;0.5472944431679647
34016;0.014625241145287515;7.851501870238857;0.5472944431679647
35000;0.014625241145287515;7.696877503633533;0.5472944431679647
36008;0.014625241145287515;7.638135863764594;0.5472944431679647
37016;3.7491134041557545E-8;7.661882944107903;2.3026610162438015
38000;3.7491134041557545E-8;6.985480555709451;2.3026610162438015
39008;1.843621911992451E-5;7.122878857493261;3.0
40016;1.843621911992451E-5;6.749252006618995;3.0
41000;2.8877409402675675E-7;7.538895276649982;2.415352517066564
42008;0.0010757725366737536;7.233690569462919;2.1419694799521394
43016;2.2091432134564542E-8;7.550460042964225;0.6809268861001393
44000;1.4653284298131534E-5;7.686416877698612;0.9299289574784128
