Evaluations;Max fitness;Diversity;Mutation rate
200;6.424023777009386E-9;8.963672693235152;1.0
1016;2.4977194213075335E-7;8.669937895964798;1.2808598319521904
2000;1.0331437606094015E-9;8.41049253830122;0.9488776226360347
3008;5.738933762196628E-6;7.304680888837823;2.70049640184946
4016;3.488096456399223E-8;6.739307459271424;0.7392083258298707
5000;3.6997234987817587E-6;6.198432744601043;0.4962372082103829
6008;0.0012744888652899745;5.9071675105469845;0.8575431171509124
7016;7.0889416523580975E-6;6.57978401688715;0.7866197143835344
8000;3.6581588260548945E-7;6.405917289602245;0.5636937192865886
9008;6.5206151253996475E-6;4.877437947494303;0.6635791781892616
10016;7.546434448287336E-8;5.790320965762183;0.21729617603533424
11000;1.007981359945073E-7;6.077775874932737;0.14825151284824806
12008;2.8198467126405383E-7;5.826073331522729;0.3315842999967161
13016;5.49352046501196E-7;5.482663095953243;0.25907717601684604
14000;2.7796194903761653E-7;5.680077928505482;0.18957860408389945
15008;8.58961104039493E-8;5.375865647763241;0.47596328207013405
16016;7.383105948978708E-8;4.1826724138207325;0.4258605035563296
17000;6.707143573981073E-7;4.897329602641603;0.6369241001660938
18008;4.3573561086303987E-4;5.436280471177373;1.2529834027271103
19016;3.762272001667233E-8;5.3759680933443175;2.3763207969065205
20000;2.484884566310728E-6;5.793453568834304;1.8711723111701528
21008;4.644999222498836E-7;4.657159560108925;3.0
22016;7.188480808119937E-8;4.381481691211408;3.0
23000;3.796302745899683E-5;5.250592792067936;3.0
24008;1.1944264688736128E-7;5.335055692668905;1.8930359951257703
25016;2.2579347956745123E-9;5.654171948389845;2.196223633355827
26000;0.0066958161349389735;6.169728011457059;2.094255951490104
27008;1.4625253067261854E-6;6.31566236910864;3.0
28016;1.1967373940656713E-4;6.627966437948595;1.592097946713015
29000;2.4488998049515716E-4;5.838064568612979;1.0021715196566034
30008;6.514864306237788E-10;5.241235845875804;3.0
31016;6.256624351324208E-9;5.663960984501693;3.0
32000;1.7949374467478228E-4;5.26221637517363;2.6342576010515764
33008;1.0164097014063737E-7;5.5889866722510435;1.9687792574075433
34016;3.4069504055530945E-5;4.644551381209492;0.36678536571106285
35000;1.0982147645083599E-6;4.981063788179263;2.4006792107263353
36008;7.41218423043698E-5;5.040405390965633;1.0004878289455807
37016;1.5123537412964327E-8;5.490582334842097;0.6049891810668501
38000;0.013896740746466133;5.839791838727678;0.7895652571704894
39008;2.8454661796259584E-10;6.547549238947599;0.9956062451097928
40016;1.2246449284572243E-9;6.689063517544934;1.2172462687170984
41000;7.171728417841495E-7;6.331164206044526;1.196299102338946
42008;3.9903734463806005E-8;5.909046905556152;0.9540070554637415
43016;1.0868218944438229E-5;6.057523939319573;1.711623113622446
44000;4.783959575100909E-9;5.831533202040612;0.4470777958705047
45008;1.3961197368066704E-6;6.154620464017623;0.9788764153975826
46016;1.593830850266764E-6;4.55367459519826;0.8449699107108052
47000;3.490299342016676E-7;4.2757289533850855;0.9788764153975826
48008;1.2691997607333367E-7;2.8112648656677828;0.9788764153975826
49016;7.202944730499102E-10;4.805240490492708;2.3006183708958385
50000;0.004338024110917952;4.7700227010105385;3.0
51008;9.474257555512239E-7;5.055808330482394;3.0
52016;1.5147724808340484E-5;5.3648688649908705;0.5162645771330502
53000;2.9327999441409267E-5;4.99113598085155;2.6292830224202537
54008;6.086642382468815E-7;5.382466006983909;0.27012746564146406
55016;7.045475476107078E-8;5.808372997200265;0.7496515335491895
56000;1.1036227551012351E-8;6.355160414565658;1.3072819808395975
57008;8.597733351038255E-5;6.146043245466267;1.872896464801066
58016;1.1356743446319193E-6;6.288963769609981;1.0642484635141227
59000;3.2525247172535436E-4;6.723394224698683;3.0
60008;1.3727150761736122E-6;6.50537098591505;0.24179438807804443
61016;2.1031359710350944E-7;6.962505844897029;0.13282279038879533
62000;6.0450495346821724E-6;5.641658667622663;0.29166971175912415
63008;2.5911900897573054E-9;6.538747232158045;0.1906997971745707
64016;9.82198828714887E-12;6.560110801176244;0.08798077791406511
65000;8.654944296787276E-8;6.528616242641988;3.0
66008;1.1882382809197743E-5;6.738607766405231;0.07928166871523384
67016;2.2788275961660133E-4;6.84165119499175;0.9978836513661695
68000;8.226778283941583E-7;5.610799543666248;2.4317508927990756
69008;3.0419534353533885E-6;4.804221454826065;2.640019138937848
70016;3.727966660006556E-6;4.642461269295144;3.0
71000;1.5081125960746472E-4;5.642501069345653;1.1677208871541793
72008;3.300401582590924E-6;5.685648003768521;1.903508683718534
73016;1.4351554177741947E-5;5.192823920042148;1.552668711640594
74000;5.177932186960765E-6;5.425183263422573;1.2150836337468953
75008;4.291386682641182E-5;4.460843080507862;3.0
76016;0.001515116862438052;4.36314567408703;0.08059288623405622
77000;7.57558431219026E-4;2.983556111126418;0.08059288623405622
78008;1.1506413003447688E-6;3.2535289155357847;0.040783470527780294
