Evaluations;Max fitness;Diversity;Mutation rate
200;4.547567761540907E-9;9.232583088326026;1.0
1016;1.4060830485136458E-8;8.674113233373859;1.1810601015640114
2000;1.4700526867416287E-5;7.636463547497169;0.7254024138559199
3008;4.20015053354751E-6;4.215863579446174;0.7254024138559199
4016;1.5454061543563515E-8;5.530611170799741;1.4348840605379864
5000;1.4049146857785014E-9;4.345142646570398;1.4348840605379864
6008;2.2148519932686047E-6;5.505688026046672;1.0657400732944833
7016;4.433666589236356E-7;6.231705435760724;1.073054409628958
8000;0.0011941965291136546;5.469546537316447;0.9204819881362696
9008;4.134008339292754E-9;5.527457363472935;0.3764812202234739
10016;1.0137278119729386E-7;4.894719080041216;0.5473463457749991
11000;5.498723366022073E-8;5.313072817747493;0.40058561288853634
12008;1.3927842847155423E-8;5.8622066570807005;0.298423261189079
13016;3.8811901617818176E-9;6.320451604426981;1.4795775874150787
14000;2.1900652074756518E-7;6.915736846403508;0.5923690851068196
15008;6.003870022658881E-6;6.352352220775445;0.33059817219716775
16016;2.8579481797429693E-5;5.393070336392867;0.06560342530081523
17000;1.4289740898714846E-5;4.411262058961464;0.06560342530081523
18008;1.0693488471305395E-7;4.493239176517163;0.27988161356259406
19016;4.712010789372527E-8;4.894726517110937;0.056467091616984544
20000;1.6124312947082253E-5;5.531495871921477;0.33313937627176377
21008;1.2579216038014604E-6;5.769980371723577;0.7312508277864499
22016;7.457727830881342E-7;5.710716005461873;0.3403316982571961
23000;1.4917610297780725E-7;4.933420244379335;0.48530507020190317
24008;3.2709115309078736E-10;5.805795851966858;0.31879657369946157
25016;4.0136661269858377E-10;4.987066023807789;0.4173349134649462
26000;1.3159587194791374E-5;5.742685128680059;0.20633638946162214
27008;1.7390927377211715E-7;4.876061923731443;0.7383092061126931
28016;2.140030122302984E-6;6.1497355234877285;1.670159986000225
29000;4.467608500653772E-6;5.731789998214048;1.8320927986363345
30008;3.350946470783652E-5;6.498490788691649;0.4040279250321088
31016;7.929465661493339E-9;6.56891901446571;0.38920348048943726
32000;3.619727300127893E-7;6.694755941302616;1.581850084649568
33008;4.095934481952184E-7;5.943628632843727;0.7533960157331065
34016;5.251819439453156E-9;6.501754598500756;0.3084057813065404
35000;6.84719947131223E-7;5.875898112308925;1.1387894288624716
36008;9.781713530446043E-8;5.0710672067563465;1.1387894288624716
