Evaluations;Max fitness;Diversity;Mutation rate
100;9.059276473091146E-15;8.721842037234786;1.0
10000;1.2416302437878868;0.002057453830133588;0.001316675586234305
20000;0.9387235459465695;0.002383771478443855;6.552652089607852E-4
30000;1.2509412501110175;0.003523290294873794;2.983997145591761E-4
40000;1.4097137995995965;0.0018549151922034389;9.204848294192401E-5
50000;1.4891438865556523;0.0011575496223890944;4.805891692058769E-4
60000;1.5587708547217263;0.0012746161148684948;2.4145174173101973E-6
70000;1.3086468468130266;0.0022629116177861493;3.140905323261981E-4
80000;1.015495795635522;0.0014799107712674291;6.155038716947987E-4
90000;1.7169223216850145;0.0022327785928848063;8.868208590641598E-6
100000;1.886278416425788;0.00174868436045737;3.0095552365281883E-5
110000;1.434630107788772;0.0023669338060281486;0.0012883490440910538
120000;1.2869846573508763;0.0023842502718711806;1.1080509513053146E-4
130000;1.1114223485410928;0.0019948885997744387;8.850335073734136E-6
140000;1.5388456356114522;0.002590950127207017;2.084716007832388E-4
150000;1.559513393282081;0.0017266948259133915;6.804471754596324E-6
160000;1.1275005299409206;0.0027064414966359437;3.7754520390177927E-4
170000;1.647922444338511;0.0016645416169771558;7.633335632674051E-4
180000;2.0890182127698713;0.0014664320969110273;3.354080146230034E-4
190000;1.6085170878365849;0.00229220094849181;3.811212413321116E-5
200000;1.727684938483118;0.0017759588747234829;9.535063300406174E-11
210000;0.971674867182106;0.0016244815142102175;2.7271327768999535E-4
220000;1.2338100675323034;0.0015840380556318898;1.481572912763656E-5
230000;1.763871895400101;7.817611085148761E-4;3.379639713641263E-4
240000;1.405038912298153;0.0011004967189249097;5.53495001490099E-5
250000;1.3048181153428375;0.0015183000882329199;4.91043616422136E-4
260000;1.3116126408641315;0.0017933554636238359;3.5590892816464355E-4
270000;1.2669524392588132;0.001774638218760219;4.5591216574774793E-4
280000;1.2121432397284246;7.234339834543954E-4;2.1965373728661473E-5
290000;1.4835091862210104;9.309891129138429E-4;9.612685275000079E-5
300000;1.664683149635283;9.662426887438486E-4;1.3135046104075952E-4
310000;1.651174418822556;0.0018877633305602623;3.0586894418202856E-4
320000;1.6424182005903731;0.001380680781583975;7.871235485602892E-5
330000;0.9848381631387453;0.0015835055869869146;5.450735359780974E-4
340000;2.004176475687118;0.00304386247565959;4.913728812005776E-4
350000;1.7909794954875564;0.0030353706930509486;5.071183954630644E-5
360000;2.888645720478482;0.002382239014122554;9.175466359963296E-5
370000;1.737116929139607;0.002935890081497612;1.5052646619323785E-4
380000;2.5112862417224493;0.003911821935170049;1.8132044964371024E-5
390000;3.407025113650794;0.0019206352796673543;5.247891636028164E-4
400000;2.705805499219926;0.0020951064093605834;2.617345867491924E-4
410000;2.0736924780824624;0.0030585896700793345;6.605630301545788E-6
420000;3.477897175950353;0.0017217487932799718;6.682215099568884E-4
430000;2.246644375990355;0.0024788794324634568;7.307364697491857E-4
440000;1.6757618524254192;0.002875328668921706;1.9080338221063266E-4
450000;2.250896959433436;0.002741972728790816;8.88429922130574E-5
460000;3.9233275217718044;0.0019773003234939985;7.505959839364398E-5
470000;2.2447027446515917;9.822510937123605E-4;2.98163705111698E-4
480000;2.4146677197027473;0.0018922338358118788;2.8309066414306883E-4
490000;2.8364861073463676;0.0015301659884957956;3.438447527951954E-4
500000;3.7576940263982377;0.0029106000681140476;1.5303138636755598E-4
510000;2.8086618418405926;0.002854904388377044;0.001138432893875768
520000;3.4383711376792956;0.0012425602129445892;3.8065872917059344E-5
530000;3.2938245841154545;0.0029407357646789663;7.587448244120398E-4
540000;2.9816049009888785;0.0018367932515872063;8.234945071981637E-4
550000;2.2337069709514004;0.003439187078735293;2.3021807870493276E-4
560000;2.8276947652930313;0.0022512539989842394;1.348937005273613E-4
570000;2.166215221827603;0.003969118743115974;8.412851364940084E-4
580000;2.911476476349325;0.002219986014837843;8.17600142537337E-5
590000;3.3744683481014843;0.002445044435725701;2.202276129223369E-4
600000;2.004905212939624;0.0017825551840131887;3.971134317999743E-4
610000;2.252064528896618;0.0022135716123948914;7.102111436576392E-4
620000;4.030777654186342;0.003059876631136265;2.021192141310476E-6
630000;3.3812151793572394;0.001084366084596839;1.043482931191752E-4
640000;2.4286992650387544;0.002536145334993469;2.0350852750209848E-4
650000;3.8003165860270287;0.0021740960969273506;6.453492319835965E-5
660000;3.4530448101932096;0.0029012233925613776;4.0386151504024953E-4
670000;2.1928637548637644;0.0025283470091707378;4.4372614220064354E-4
680000;4.464716250780183;0.0020920227307906895;1.195946879486863E-4
690000;2.7718782016848635;0.0032314236366905685;0.002438692412959555
700000;2.802231124423731;0.004105203965738719;4.373358985780184E-5
710000;3.254858861155453;0.0023162439081355715;8.162916441806565E-4
720000;3.6129845441974013;0.0020058518138414715;2.4011284880160987E-4
730000;3.8369708535455365;0.0029015581744152043;4.333845886786815E-4
740000;2.2985388531146107;0.0024939583749309913;4.95436571268988E-4
750000;2.4639584721141077;0.0031820450753601245;0.0019369140425859143
760000;3.204692369224455;0.0022299845597896547;8.528257117355397E-4
770000;3.567405838352229;0.0024205030565985484;1.3891676674402254E-4
780000;2.1296098734147826;0.0017434825981445575;1.47831836371258E-4
790000;2.644625515750121;0.0022529829622888126;0.0037279818899313773
800000;1.8266590484765486;0.002118431737018326;6.229855596377985E-5
810000;3.187980155322597;0.004033131665974619;1.625303246072829E-4
820000;2.71678338435043;0.004625562806327152;6.591750540265351E-5
830000;3.6854472436786594;0.0020354437084340363;7.291953996457676E-4
840000;1.9833686049997488;0.00410432911902167;3.1004949438421517E-4
850000;3.884996905929711;0.0013552602535765385;5.145993736414558E-4
860000;2.7018591163552936;0.0013561432880110766;1.869283985466337E-4
870000;1.8738646466513065;0.0027675655913470838;2.0737428862307232E-4
880000;3.1354075754982684;0.0023942625633343114;1.066658265716776E-6
890000;2.5587004346906794;0.0024707939825381617;0.0011871811165120843
900000;2.8276795377334443;0.0031761526562332464;0.0015407980367653108
910000;2.913459199116314;0.0016345736588615587;2.376214720029027E-4
920000;3.0695350049856702;0.002363751706146259;6.052055223250282E-6
930000;2.656683699405789;0.0019508406254677643;3.8258634696595534E-4
940000;2.2557268932575942;0.0022412203552312103;7.14047143987919E-6
950000;1.6115864067383363;0.002613947271435633;0.0013105399943178745
960000;2.4180088029276985;0.0024860618697706803;9.773971214968515E-7
970000;2.2369249203800594;0.002399681668310605;3.577661951951675E-4
980000;2.841633025710213;0.0021632610723557044;1.8751985718089457E-4
990000;3.4834119966066988;0.002040300775308032;5.464404090477694E-4
1000000;2.9739386161148387;0.0021154295674296448;4.962665752156584E-4
