island_count;epoch_size;fitness_sharing;sigma;migration_size;population_size;parent_count;arity;recombination_p;k;evaluationName;seed;MBF;stdBF;meanConv;stdConv
1;0;false;0;0;200;12;12;0.80;24;KatsuuraEvaluation;25257;0.02789748931807485;0.04272673819951508;14231.6;9400.706943629293
1;0;false;0;0;200;24;2;0.80;2;SchaffersEvaluation;22605;4.700262641189333;2.370758801171117;3444.8;709.6698950920775
1;0;false;0;0;200;24;2;0.80;2;KatsuuraEvaluation;6415;0.46325757519662253;0.7435609874389992;21022.4;8021.245230012607
1;0;false;0;0;200;24;2;0.80;3;SchaffersEvaluation;31065;5.87655272036076;1.5127767499915439;2612.0;415.4496359367763
1;0;false;0;0;200;24;2;0.80;3;KatsuuraEvaluation;16371;0.11153966076588465;0.11082278129057074;13637.6;9085.954030260114
1;0;false;0;0;200;24;2;0.80;6;SchaffersEvaluation;6134;4.269369373099244;1.5715691972015888;2151.2;220.2384162674623
1;0;false;0;0;200;24;2;0.80;6;KatsuuraEvaluation;5406;0.6384744837280585;0.7706369023743688;14578.4;8203.531766257749
1;0;false;0;0;200;24;2;0.80;12;SchaffersEvaluation;19516;3.71158731581354;2.291515714271005;1940.0;788.5926705213535
1;0;false;0;0;200;24;2;0.80;12;KatsuuraEvaluation;6351;0.3363690851781157;0.5213234728650176;11223.2;5637.988236951191
1;0;false;0;0;200;24;2;0.80;24;SchaffersEvaluation;18385;2.5033576554386556;1.4354277215556621;1988.0;868.40543526627
1;0;false;0;0;200;24;2;0.80;24;KatsuuraEvaluation;31652;0.29584214736935033;0.540634237098008;9423.2;2886.2342524472956
1;0;false;0;0;200;24;3;0.80;2;SchaffersEvaluation;16029;5.889901789361618;2.149599561925045;3910.4;635.2705250521229
1;0;false;0;0;200;24;3;0.80;2;KatsuuraEvaluation;10021;0.31213582757571223;0.36466278891685244;25992.8;15543.63867825034
1;0;false;0;0;200;24;3;0.80;3;SchaffersEvaluation;28261;5.966169607666268;1.9776827364060756;2600.0;320.91868128857817
1;0;false;0;0;200;24;3;0.80;3;KatsuuraEvaluation;7249;0.4296886348323851;0.5553866580975713;15360.8;7332.776129134176
1;0;false;0;0;200;24;3;0.80;6;SchaffersEvaluation;22065;4.722345375430233;2.350282577083467;2091.2;671.5541378027538
1;0;false;0;0;200;24;3;0.80;6;KatsuuraEvaluation;12096;0.5188789511249168;0.8195570889987487;11537.6;5828.633102194716
1;0;false;0;0;200;24;3;0.80;12;SchaffersEvaluation;22067;5.097181258508821;2.722529858192953;2180.0;686.6894494602345
1;0;false;0;0;200;24;3;0.80;12;KatsuuraEvaluation;16894;0.864749968830458;1.2139203633221356;11991.2;5649.714697221444
1;0;false;0;0;200;24;3;0.80;24;SchaffersEvaluation;11496;4.658605726584707;1.9565735772291157;1889.6;413.49708584221
1;0;false;0;0;200;24;3;0.80;24;KatsuuraEvaluation;22081;0.2888200698321474;0.49268376204833864;11328.8;4122.429497274635
1;0;false;0;0;200;24;4;0.80;2;SchaffersEvaluation;8241;7.156107617822046;0.9738482120636895;3987.2;602.8540121787364
1;0;false;0;0;200;24;4;0.80;2;KatsuuraEvaluation;30676;0.7770935349821209;1.456103969563862;18262.4;6834.753356193623
1;0;false;0;0;200;24;4;0.80;3;SchaffersEvaluation;22831;4.800276269941067;2.039561228437573;3008.0;618.157261544342
1;0;false;0;0;200;24;4;0.80;3;KatsuuraEvaluation;11115;0.4300370266719204;0.44177966774602095;22198.4;10479.594984540196
1;0;false;0;0;200;24;4;0.80;6;SchaffersEvaluation;31652;5.1414884511622;1.9325677986303762;2235.2;378.3788577603141
1;0;false;0;0;200;24;4;0.80;6;KatsuuraEvaluation;27302;0.7658972175741139;1.0806590232780062;14220.8;4930.137458529934
1;0;false;0;0;200;24;4;0.80;12;SchaffersEvaluation;31522;3.853191113931934;2.15744382344775;2247.2;459.7801213623747
1;0;false;0;0;200;24;4;0.80;12;KatsuuraEvaluation;31662;0.21321764572212026;0.3280789445336649;12569.6;7000.468830014172
1;0;false;0;0;200;24;4;0.80;24;SchaffersEvaluation;13503;2.7863431455416126;2.3040764016782025;2170.4;382.41422567681764
1;0;false;0;0;200;24;4;0.80;24;KatsuuraEvaluation;25622;0.6491915093715491;0.46719952147118937;10001.6;4882.407012939417
1;0;false;0;0;200;24;6;0.80;2;SchaffersEvaluation;32341;6.442360881639649;1.7347979880239632;4008.8;711.6354122723236
1;0;false;0;0;200;24;6;0.80;2;KatsuuraEvaluation;10426;0.4509552176175801;0.4698745577885117;25949.6;10496.440265156563
1;0;false;0;0;200;24;6;0.80;3;SchaffersEvaluation;29755;5.1405601283515185;1.379045268958095;3317.6;998.6682331985934
1;0;false;0;0;200;24;6;0.80;3;KatsuuraEvaluation;28816;0.42113218969899097;0.6707294266005632;22306.4;11986.477741188191
1;0;false;0;0;200;24;6;0.80;6;SchaffersEvaluation;15060;4.893875688322043;2.1120220918589387;2549.6;468.6395629905781
1;0;false;0;0;200;24;6;0.80;6;KatsuuraEvaluation;17066;0.5213941740566668;0.5836892201036677;17393.6;7091.91837516479
1;0;false;0;0;200;24;6;0.80;12;SchaffersEvaluation;1422;4.71450802711751;3.1353736446511755;2463.2;743.77157783825
1;0;false;0;0;200;24;6;0.80;12;KatsuuraEvaluation;13377;0.2904777390610787;0.4861200247885205;16040.0;3528.832554826029
1;0;false;0;0;200;24;6;0.80;24;SchaffersEvaluation;31765;4.390880031290225;2.789850816967303;2338.4;745.3497434090925
1;0;false;0;0;200;24;6;0.80;24;KatsuuraEvaluation;19784;0.11842663333776163;0.17798935910548888;12020.0;7568.751125516019
1;0;false;0;0;200;24;12;0.80;2;SchaffersEvaluation;7012;5.342501389094142;2.182967689810477;4340.0;1063.026622432383
1;0;false;0;0;200;24;12;0.80;2;KatsuuraEvaluation;28450;0.3856643417890567;0.651607564851653;20616.8;9224.858555013187
1;0;false;0;0;200;24;12;0.80;3;SchaffersEvaluation;24667;4.425373019514171;2.8169162109148664;3680.0;1219.9462283231994
1;0;false;0;0;200;24;12;0.80;3;KatsuuraEvaluation;6205;0.4806233772456153;0.7517266477705968;23429.6;7256.835277171447
1;0;false;0;0;200;24;12;0.80;6;SchaffersEvaluation;4071;4.795581885615883;2.350063829518296;3473.6;1256.2893934122026
1;0;false;0;0;200;24;12;0.80;6;KatsuuraEvaluation;6842;1.0064098232180698;0.9591225412640992;12459.2;4773.126371677163
1;0;false;0;0;200;24;12;0.80;12;SchaffersEvaluation;17126;2.6306082964806543;1.8743200052295776;2398.4;1300.6228661683601
1;0;false;0;0;200;24;12;0.80;12;KatsuuraEvaluation;6127;0.11833519467067424;0.21400364446726722;15260.0;7794.490977607197
1;0;false;0;0;200;24;12;0.80;24;SchaffersEvaluation;9210;2.8703341209264535;2.2175070532285366;5782.4;8331.002571119516
1;0;false;0;0;200;24;12;0.80;24;KatsuuraEvaluation;1328;0.13476597580711341;0.18273646427119816;12800.0;8196.708022126932
1;0;false;0;0;200;24;24;0.80;2;SchaffersEvaluation;22925;5.696910669228183;1.4632033895621712;5612.0;1628.4048636625967
1;0;false;0;0;200;24;24;0.80;2;KatsuuraEvaluation;12291;0.04106063770625411;0.049334224965840105;14741.6;9102.72542923272
1;0;false;0;0;200;24;24;0.80;3;SchaffersEvaluation;26644;3.605896431552934;2.224536076757598;4476.8;2221.674179532183
1;0;false;0;0;200;24;24;0.80;3;KatsuuraEvaluation;10462;0.26304790105745196;0.4198234475825886;15010.4;9677.372899707854
1;0;false;0;0;200;24;24;0.80;6;SchaffersEvaluation;17223;0.5569553239535486;0.4803386511311093;4347.2;4144.860451209425
1;0;false;0;0;200;24;24;0.80;6;KatsuuraEvaluation;28118;0.01673122732345784;0.022700421188408065;11868.8;5494.362725557897
1;0;false;0;0;200;24;24;0.80;12;SchaffersEvaluation;4055;0.2422811370796424;0.3163410473008989;1414.4;2224.68996491646
1;0;false;0;0;200;24;24;0.80;12;KatsuuraEvaluation;24645;0.07367149199490299;0.13147239534602928;25738.4;24770.38465264518
1;0;false;0;0;200;24;24;0.80;24;SchaffersEvaluation;23076;0.603458676884371;0.8701296656366028;20160.8;26202.718258989848
1;0;false;0;0;200;24;24;0.80;24;KatsuuraEvaluation;345;0.01724753070105996;0.018498479003684058;20924.0;13297.218355731397
1;0;false;0;0;400;2;2;0.80;2;SchaffersEvaluation;23215;0.5433978337516435;0.4739758548376656;5320.0;5533.859412742611
1;0;false;0;0;400;2;2;0.80;2;KatsuuraEvaluation;16418;0.01837833706544685;0.04946266182969794;4880.0;3107.346134565636
1;0;false;0;0;400;2;2;0.80;3;SchaffersEvaluation;14981;0.5344978467200747;0.5838082045198201;10030.0;9214.016496620787
1;0;false;0;0;400;2;2;0.80;3;KatsuuraEvaluation;2542;0.003925983299902215;0.00499644033668283;4360.0;3223.7245539903065
1;0;false;0;0;400;2;2;0.80;6;SchaffersEvaluation;4839;0.3533023810491063;0.4425772838137602;15320.0;17134.339788856763
1;0;false;0;0;400;2;2;0.80;6;KatsuuraEvaluation;10054;0.013805733328104175;0.01735697171156725;4780.0;2070.169075220669
1;0;false;0;0;400;2;2;0.80;12;SchaffersEvaluation;10769;0.13026691429929677;0.13783551299701322;18680.0;21229.451241141396
1;0;false;0;0;400;2;2;0.80;12;KatsuuraEvaluation;18633;0.00552845547075676;0.010352161902227538;7310.0;5589.355955743023
1;0;false;0;0;400;2;2;0.80;24;SchaffersEvaluation;25240;0.19279578685813784;0.2024998848770938;11250.0;17247.39110706312
1;0;false;0;0;400;2;2;0.80;24;KatsuuraEvaluation;2645;0.002530978086992804;0.005885239567178939;5280.0;5825.255359209586
1;0;false;0;0;400;3;3;0.80;2;SchaffersEvaluation;9670;0.568751061775719;0.45869070768379444;8440.6;6980.942088285793
1;0;false;0;0;400;3;3;0.80;2;KatsuuraEvaluation;28813;0.021439776497538882;0.025517444689287107;8400.7;4885.122374106917
1;0;false;0;0;400;3;3;0.80;3;SchaffersEvaluation;20548;0.9194104671330038;0.9388343533201884;10910.8;17064.27099995778
1;0;false;0;0;400;3;3;0.80;3;KatsuuraEvaluation;8711;0.010921753647606555;0.02340365423494145;6780.7;3322.6357624632888
1;0;false;0;0;400;3;3;0.80;6;SchaffersEvaluation;12368;0.38607544023035373;0.3945825625966352;10480.9;14738.837698068324
1;0;false;0;0;400;3;3;0.80;6;KatsuuraEvaluation;31363;0.08604922840831253;0.1963371559363816;7301.2;3307.4341353986174
1;0;false;0;0;400;3;3;0.80;12;SchaffersEvaluation;19387;0.3375364155996781;0.6441363615162199;10800.7;15423.373840051989
1;0;false;0;0;400;3;3;0.80;12;KatsuuraEvaluation;28573;0.013671972869967162;0.03235455277980236;7291.0;5806.2449827750115
1;0;false;0;0;400;3;3;0.80;24;SchaffersEvaluation;26453;0.2317359050947907;0.26791647294525167;7750.9;12707.54149668613
1;0;false;0;0;400;3;3;0.80;24;KatsuuraEvaluation;10217;0.030383707925369586;0.08561248385328885;5790.7;4093.203441071553
1;0;false;0;0;400;4;2;0.80;2;SchaffersEvaluation;13252;1.9980053969713558;1.5071419768916152;5910.0;7694.34207713694
1;0;false;0;0;400;4;2;0.80;2;KatsuuraEvaluation;32476;0.07396245060572139;0.10073944498561273;6870.0;2983.9738604753225
1;0;false;0;0;400;4;2;0.80;3;SchaffersEvaluation;30273;0.847957096245524;1.1967888836866314;7490.0;10284.59527643164
1;0;false;0;0;400;4;2;0.80;3;KatsuuraEvaluation;6100;0.09131427280438136;0.11991757085778731;8240.0;3699.243165838115
1;0;false;0;0;400;4;2;0.80;6;SchaffersEvaluation;11140;1.2849951832378674;1.3993232434403018;8100.0;7980.601481091509
1;0;false;0;0;400;4;2;0.80;6;KatsuuraEvaluation;29138;0.009784962006300758;0.01606653795612745;6040.0;3194.4326569830832
1;0;false;0;0;400;4;2;0.80;12;SchaffersEvaluation;23004;1.140212737004139;1.2095743458713735;9190.0;12036.648204545982
1;0;false;0;0;400;4;2;0.80;12;KatsuuraEvaluation;29900;0.009947033513442229;0.016232204814563368;5810.0;2508.9639295932493
1;0;false;0;0;400;4;2;0.80;24;SchaffersEvaluation;12487;0.7690404059103908;1.0494641778529448;2210.0;1256.542876307848
1;0;false;0;0;400;4;2;0.80;24;KatsuuraEvaluation;1783;0.01869687212570062;0.03377383305066048;4450.0;2877.585793681919
1;0;false;0;0;400;4;4;0.80;2;SchaffersEvaluation;30326;0.7993326419315598;0.8008670080754593;17090.0;20836.384043302714
1;0;false;0;0;400;4;4;0.80;2;KatsuuraEvaluation;27853;0.020334090296528447;0.04500481502426733;7350.0;4976.796158172444
1;0;false;0;0;400;4;4;0.80;3;SchaffersEvaluation;12934;1.5348501703749817;1.3144145515706505;4940.0;6560.67069742111
1;0;false;0;0;400;4;4;0.80;3;KatsuuraEvaluation;4786;0.014095501412200687;0.02086830087405386;8380.0;4599.956521533654
1;0;false;0;0;400;4;4;0.80;6;SchaffersEvaluation;13626;0.07238647303862131;0.07407954974709073;23430.0;33574.12843247014
1;0;false;0;0;400;4;4;0.80;6;KatsuuraEvaluation;31633;0.10350106315677024;0.2888720487689598;7630.0;5900.68640075034
1;0;false;0;0;400;4;4;0.80;12;SchaffersEvaluation;28197;0.3274075558559336;0.5233910435877157;13290.0;20029.15125510814
1;0;false;0;0;400;4;4;0.80;12;KatsuuraEvaluation;21372;0.007017519955255411;0.013194894665814949;7990.0;3366.7343227525394
1;0;false;0;0;400;4;4;0.80;24;SchaffersEvaluation;24189;0.3489893767868657;0.38444993611214584;16000.0;28386.158598866456
1;0;false;0;0;400;4;4;0.80;24;KatsuuraEvaluation;2810;0.01778373521970128;0.04554209492954247;10660.0;16295.16492705735
1;0;false;0;0;400;6;2;0.80;2;SchaffersEvaluation;32129;2.3891274345260483;1.4428588352650062;7833.4;11272.370542170798
1;0;false;0;0;400;6;2;0.80;2;KatsuuraEvaluation;6061;0.037942031354343826;0.07270229159011851;9062.2;5716.087644534503
1;0;false;0;0;400;6;2;0.80;3;SchaffersEvaluation;7253;2.00109552757483;1.0644673155193476;3182.2;1127.0007808338023
1;0;false;0;0;400;6;2;0.80;3;KatsuuraEvaluation;8097;0.47974226152475935;0.7397435279852786;8303.2;4934.543723587825
1;0;false;0;0;400;6;2;0.80;6;SchaffersEvaluation;9130;2.3322442908999808;1.4348454295158994;2062.0;1282.9818393102842
1;0;false;0;0;400;6;2;0.80;6;KatsuuraEvaluation;6022;0.1169280948007168;0.2508350904954724;7141.6;2738.0784210829315
1;0;false;0;0;400;6;2;0.80;12;SchaffersEvaluation;16759;1.4436292969251991;1.4566401473059039;2422.0;1002.2586492517787
1;0;false;0;0;400;6;2;0.80;12;KatsuuraEvaluation;31198;0.476519066543443;0.7715702753395198;5591.8;1931.6050217371046
1;0;false;0;0;400;6;2;0.80;24;SchaffersEvaluation;29208;2.194792550589747;1.3011958140720994;3031.6;1892.1115823333464
1;0;false;0;0;400;6;2;0.80;24;KatsuuraEvaluation;31937;0.03217752195369501;0.05715466044402704;4181.2;2282.5182934644795
1;0;false;0;0;400;6;3;0.80;2;SchaffersEvaluation;9487;2.6125128134708646;2.0163342866033362;8151.4;7825.210696204928
1;0;false;0;0;400;6;3;0.80;2;KatsuuraEvaluation;10671;0.45428502660329056;1.0689036469152804;13271.8;8239.11473157159
1;0;false;0;0;400;6;3;0.80;3;SchaffersEvaluation;4377;3.277869315723578;2.2963725276908686;2561.8;881.8532530982691
1;0;false;0;0;400;6;3;0.80;3;KatsuuraEvaluation;30995;0.26129413433912474;0.5746964944808401;8742.4;5444.330173676097
1;0;false;0;0;400;6;3;0.80;6;SchaffersEvaluation;4988;1.6248331399998641;1.3304704048985052;3202.0;2514.9477926986874
1;0;false;0;0;400;6;3;0.80;6;KatsuuraEvaluation;14386;0.2563355397296803;0.3686727001325113;6571.6;3069.872544585524
1;0;false;0;0;400;6;3;0.80;12;SchaffersEvaluation;1912;1.471721365711535;1.2717470779347784;4761.4;3413.659860032924
1;0;false;0;0;400;6;3;0.80;12;KatsuuraEvaluation;32000;0.06562653751918288;0.1041698651373898;8291.8;3202.6143632975854
1;0;false;0;0;400;6;3;0.80;24;SchaffersEvaluation;22684;0.8827241741513234;0.9689612066173175;3832.6;2893.182890866044
1;0;false;0;0;400;6;3;0.80;24;KatsuuraEvaluation;4187;0.02365020417205286;0.032291804535040734;6782.2;4212.5444519909815
1;0;false;0;0;400;6;6;0.80;2;SchaffersEvaluation;29734;1.2183932122454624;0.8844641726896609;10061.8;12090.855468493532
1;0;false;0;0;400;6;6;0.80;2;KatsuuraEvaluation;4254;0.0452465011190496;0.06429883706122368;7942.0;4266.929012767848
1;0;false;0;0;400;6;6;0.80;3;SchaffersEvaluation;29009;1.2474469283352552;0.796125973344164;6332.2;4453.6469056268925
1;0;false;0;0;400;6;6;0.80;3;KatsuuraEvaluation;2520;0.04632113112658848;0.0864927015942444;8161.6;3370.2894593788233
1;0;false;0;0;400;6;6;0.80;6;SchaffersEvaluation;26825;0.3245513076411156;0.2927079307019548;19691.8;26684.67835219304
1;0;false;0;0;400;6;6;0.80;6;KatsuuraEvaluation;3349;0.12305508132690406;0.26277532028362954;12761.2;8540.373443825509
1;0;false;0;0;400;6;6;0.80;12;SchaffersEvaluation;5408;0.19146583023112482;0.09402671462882105;8131.6;14303.636119532684
1;0;false;0;0;400;6;6;0.80;12;KatsuuraEvaluation;30270;0.016246813561768554;0.043271481479599874;7221.4;4942.3260151471195
1;0;false;0;0;400;6;6;0.80;24;SchaffersEvaluation;25220;0.1999705031667926;0.14933077262550462;5381.8;10059.148808920167
1;0;false;0;0;400;6;6;0.80;24;KatsuuraEvaluation;24401;0.012914988994731494;0.01763989496873891;10401.4;5095.594414786169
1;0;false;0;0;400;12;2;0.80;2;SchaffersEvaluation;10099;3.874699412876425;1.9294383971262046;3076.0;542.5008755753303
1;0;false;0;0;400;12;2;0.80;2;KatsuuraEvaluation;24350;0.4833194237236066;0.46390943956193564;16164.4;8537.697759935052
1;0;false;0;0;400;12;2;0.80;3;SchaffersEvaluation;14457;5.825975983412985;2.219980499843285;2484.4;419.9331375350128
1;0;false;0;0;400;12;2;0.80;3;KatsuuraEvaluation;12102;0.6036446955279471;1.0611935278298918;13164.4;6395.013920235045
1;0;false;0;0;400;12;2;0.80;6;SchaffersEvaluation;13092;4.204095630122185;2.11845406416972;2052.4;303.6284571643442
1;0;false;0;0;400;12;2;0.80;6;KatsuuraEvaluation;7236;0.24060891904383683;0.25456960942889567;9384.4;3329.207689526143
1;0;false;0;0;400;12;2;0.80;12;SchaffersEvaluation;7679;3.061372545327486;1.8573741626138285;1723.6;414.37548190017225
1;0;false;0;0;400;12;2;0.80;12;KatsuuraEvaluation;74;0.1294067984085355;0.16675288747277794;6304.0;2154.7736772106714
1;0;false;0;0;400;12;2;0.80;24;SchaffersEvaluation;18832;2.973055177928145;2.3603739938340054;3916.0;4929.047291312998
1;0;false;0;0;400;12;2;0.80;24;KatsuuraEvaluation;12353;0.1593739321223787;0.18636154486899725;8236.0;1898.3757267727588
1;0;false;0;0;400;12;3;0.80;2;SchaffersEvaluation;19893;5.367198527358313;1.576679516632399;3043.6;413.3316344051106
1;0;false;0;0;400;12;3;0.80;2;KatsuuraEvaluation;8461;0.18171056126739624;0.3488384742401559;19246.0;11887.270805361506
1;0;false;0;0;400;12;3;0.80;3;SchaffersEvaluation;21678;4.325495662083742;2.9792063358462135;2803.6;1010.3123477420237
1;0;false;0;0;400;12;3;0.80;3;KatsuuraEvaluation;30465;0.4345705386712334;0.7018803854885645;13096.0;3110.0333117187024
1;0;false;0;0;400;12;3;0.80;6;SchaffersEvaluation;8216;3.838211381055855;2.0206717470618996;2285.2;499.01679330459405
1;0;false;0;0;400;12;3;0.80;6;KatsuuraEvaluation;8207;0.2709064169695944;0.2865596788111036;11052.4;4112.822271871227
1;0;false;0;0;400;12;3;0.80;12;SchaffersEvaluation;3869;4.252626636815733;2.080327646474642;2454.4;1441.7469403470225
1;0;false;0;0;400;12;3;0.80;12;KatsuuraEvaluation;20301;0.12344999500647909;0.1904178738542979;8284.0;5098.353616609974
1;0;false;0;0;400;12;3;0.80;24;SchaffersEvaluation;265;3.1138516302530226;1.6792044232341794;2504.8;2248.3798967256403
1;0;false;0;0;400;12;3;0.80;24;KatsuuraEvaluation;26821;0.16482767616903926;0.3035653319472465;8482.0;3865.044268827978
1;0;false;0;0;400;12;4;0.80;2;SchaffersEvaluation;5673;4.630078534526419;1.7772275468116219;3574.0;810.9949444971899
1;0;false;0;0;400;12;4;0.80;2;KatsuuraEvaluation;3308;0.128860164015591;0.20178589957725204;12733.6;6983.991340200817
1;0;false;0;0;400;12;4;0.80;3;SchaffersEvaluation;29204;4.777200713363668;1.6391585386299818;2825.2;1118.3388395294157
1;0;false;0;0;400;12;4;0.80;3;KatsuuraEvaluation;3742;0.33331775986355117;0.5964451665568887;13145.2;7940.120714447608
1;0;false;0;0;400;12;4;0.80;6;SchaffersEvaluation;29482;4.414335212982009;1.9592568155438763;2224.0;412.31832362872257
1;0;false;0;0;400;12;4;0.80;6;KatsuuraEvaluation;14915;0.34358397296356136;0.4351686353876159;8993.2;1767.3066966432284
1;0;false;0;0;400;12;4;0.80;12;SchaffersEvaluation;30878;2.539914846637059;1.7543199191421595;2442.4;916.3286746577344
1;0;false;0;0;400;12;4;0.80;12;KatsuuraEvaluation;26329;0.2532581081041307;0.42072264524452524;10243.6;5388.807200113955
1;0;false;0;0;400;12;4;0.80;24;SchaffersEvaluation;26580;2.4375058939047487;1.7241983258508802;2233.6;853.8706225184235
1;0;false;0;0;400;12;4;0.80;24;KatsuuraEvaluation;11654;0.24983687826258277;0.3351450124380146;6095.2;3585.2104206029526
1;0;false;0;0;400;12;6;0.80;2;SchaffersEvaluation;20056;3.748861887710236;1.5106341663375658;3355.6;841.9186659054425
1;0;false;0;0;400;12;6;0.80;2;KatsuuraEvaluation;3136;0.3806415913582847;0.5642867814961444;13664.8;4650.238290668554
1;0;false;0;0;400;12;6;0.80;3;SchaffersEvaluation;26089;3.4607445235992644;0.6902452013949498;3474.4;1267.8702772760312
1;0;false;0;0;400;12;6;0.80;3;KatsuuraEvaluation;20870;0.23705879311614592;0.21622699684830182;16254.4;8922.990207324
1;0;false;0;0;400;12;6;0.80;6;SchaffersEvaluation;24274;3.0675686095159582;2.6990455006340635;2183.2;778.5993578214665
1;0;false;0;0;400;12;6;0.80;6;KatsuuraEvaluation;20658;0.14951285959433988;0.14104239159797255;10615.6;3137.0811656697697
1;0;false;0;0;400;12;6;0.80;12;SchaffersEvaluation;23218;2.1472822693610545;1.3627051973263202;2424.4;989.342327003146
1;0;false;0;0;400;12;6;0.80;12;KatsuuraEvaluation;1380;0.07940357369813704;0.1246652182075926;10903.6;6076.592058053592
1;0;false;0;0;400;12;6;0.80;24;SchaffersEvaluation;29349;1.7422164696074454;1.582180497352138;3542.8;2982.218261630091
1;0;false;0;0;400;12;6;0.80;24;KatsuuraEvaluation;18788;0.03259170717508049;0.057698130637353275;7594.0;6797.502188304172
1;0;false;0;0;400;12;12;0.80;2;SchaffersEvaluation;30635;1.8659899128186979;0.9651664424329147;4312.0;4032.764213290928
1;0;false;0;0;400;12;12;0.80;2;KatsuuraEvaluation;3579;0.30399354593214195;0.5075851532589412;10684.0;4849.743250936074
1;0;false;0;0;400;12;12;0.80;3;SchaffersEvaluation;14038;1.6577909417552654;0.8982576590508242;4184.8;2856.8025763079954
1;0;false;0;0;400;12;12;0.80;3;KatsuuraEvaluation;7894;0.032282465517529904;0.04534419220533416;10723.6;6163.053386106598
1;0;false;0;0;400;12;12;0.80;6;SchaffersEvaluation;10700;0.9921117113503206;0.7833259401751069;10805.2;25703.883165000574
1;0;false;0;0;400;12;12;0.80;6;KatsuuraEvaluation;6537;0.14876564742892393;0.26185757778265806;7172.8;5220.800490346284
1;0;false;0;0;400;12;12;0.80;12;SchaffersEvaluation;6776;0.4368012788006155;0.47977200755626714;3443.2;3280.8895379149844
1;0;false;0;0;400;12;12;0.80;12;KatsuuraEvaluation;25647;0.009864096131244197;0.008173643062503295;18264.4;16560.6365529831
1;0;false;0;0;400;12;12;0.80;24;SchaffersEvaluation;9603;0.5050678733187939;0.7524997541219478;16484.8;27344.787455015994
1;0;false;0;0;400;12;12;0.80;24;KatsuuraEvaluation;16572;0.007924027762486446;0.007996888596420042;28223.2;26590.539057341426
1;0;false;0;0;400;24;2;0.80;2;SchaffersEvaluation;26883;5.543371219793361;2.2556623134994176;4141.6;756.6245039648135
1;0;false;0;0;400;24;2;0.80;2;KatsuuraEvaluation;21163;0.6160434961686753;0.9877352650615241;25928.8;10309.546612727449
1;0;false;0;0;400;24;2;0.80;3;SchaffersEvaluation;19218;5.0523193053731505;1.8356621574263365;3419.2;1056.4253688737315
1;0;false;0;0;400;24;2;0.80;3;KatsuuraEvaluation;11976;0.6835424342546742;0.5535296028095654;13019.2;6079.174891381231
1;0;false;0;0;400;24;2;0.80;6;SchaffersEvaluation;31921;5.375465973535766;1.8299722493868502;2768.8;547.6051131974573
1;0;false;0;0;400;24;2;0.80;6;KatsuuraEvaluation;19914;0.5139641693462524;0.552507966121253;16972.0;11831.796752818229
1;0;false;0;0;400;24;2;0.80;12;SchaffersEvaluation;25170;4.861424506146584;2.4645685808825055;2399.2;526.5853776929246
1;0;false;0;0;400;24;2;0.80;12;KatsuuraEvaluation;7922;0.48843184109734994;0.7343111497196378;14456.8;3132.8237997053075
1;0;false;0;0;400;24;2;0.80;24;SchaffersEvaluation;30731;4.175116983085634;1.800111549161645;2180.8;651.5281728367546
1;0;false;0;0;400;24;2;0.80;24;KatsuuraEvaluation;17570;0.34893465176112953;0.27706403502901544;9947.2;5546.30393685741
1;0;false;0;0;400;24;3;0.80;2;SchaffersEvaluation;19496;6.667903513010515;1.8406557075934937;4192.0;807.4849843805147
1;0;false;0;0;400;24;3;0.80;2;KatsuuraEvaluation;27473;0.23534109583425375;0.23687482446887723;28602.4;15071.432282301505
1;0;false;0;0;400;24;3;0.80;3;SchaffersEvaluation;23210;7.09569648049312;1.8027354907891837;3469.6;592.8971580299572
1;0;false;0;0;400;24;3;0.80;3;KatsuuraEvaluation;29123;0.31696903105658325;0.30889197530270274;24870.4;12330.73288332855
1;0;false;0;0;400;24;3;0.80;6;SchaffersEvaluation;11776;5.240431571983993;2.0230295680076473;2500.0;358.1150653072277
1;0;false;0;0;400;24;3;0.80;6;KatsuuraEvaluation;12387;0.5415126244796982;0.5154731887954727;10400.8;4235.915693212035
1;0;false;0;0;400;24;3;0.80;12;SchaffersEvaluation;18835;4.076366328355155;1.5625256451064646;2101.6;415.0612484923159
1;0;false;0;0;400;24;3;0.80;12;KatsuuraEvaluation;26392;0.3877583378776617;0.3654372108108623;12131.2;4833.325910798898
1;0;false;0;0;400;24;3;0.80;24;SchaffersEvaluation;16525;5.2916766533279525;1.842378166568836;2180.8;534.6993173737928
1;0;false;0;0;400;24;3;0.80;24;KatsuuraEvaluation;31954;0.4244339568165407;0.4178994895836138;15349.6;9818.408213147384
1;0;false;0;0;400;24;4;0.80;2;SchaffersEvaluation;9443;6.131034683098046;1.4512680118181283;4650.4;900.012799908979
1;0;false;0;0;400;24;4;0.80;2;KatsuuraEvaluation;10564;0.3525089054966094;0.7251079164411222;23742.4;8644.853303555821
1;0;false;0;0;400;24;4;0.80;3;SchaffersEvaluation;10644;7.093665067680385;2.36168680375255;3539.2;496.1444950818259
1;0;false;0;0;400;24;4;0.80;3;KatsuuraEvaluation;11514;0.1768309278041444;0.17000317000282042;33611.2;14038.378573040405
1;0;false;0;0;400;24;4;0.80;6;SchaffersEvaluation;787;4.447614366320531;1.689241031019359;2814.4;533.0161723625279
1;0;false;0;0;400;24;4;0.80;6;KatsuuraEvaluation;24153;0.615506680302979;1.248479123968131;15258.4;4830.448823867198
