Evaluations;Max fitness;Diversity;Mutation rate
400;3.30203585648093E-5;9.051345319676692;1.0
520;7.895169303194709E-4;6.1164992203221935;1.2528743606786692
616;0.13104635655677943;4.610618519215647;0.7073684017225125
712;0.13104635655677943;3.1046462173992295;0.7073684017225125
808;0.19024716172407158;1.957553412486997;1.3678031059217843
904;0.2041616170411486;1.1592905396369209;0.870722413525037
1000;0.36006455515206626;0.6524755073640479;1.2279232890133316
1120;0.36006455515206626;1.3288414229138332;1.2279232890133316
1216;0.36006455515206626;0.03565308029321069;1.2279232890133316
1312;0.43607418912140955;0.09118447395727806;1.1731405451291557
1408;0.4932282310727554;1.0201372358771739;1.302723035628225
1504;0.5224502179012378;1.6110660223172097;1.042597585314336
1600;0.5224502179012378;1.6035084141812699;1.042597585314336
1720;0.5224502179012378;0.009280655881786217;1.042597585314336
1816;0.5224502179012378;3.1418134659981085E-14;1.042597585314336
1912;0.5538020177115086;0.053944021200407866;1.0667258407391311
2008;0.5538020177115086;0.2630256882711465;1.0667258407391311
2104;0.5538020177115086;0.7433420006032396;1.0667258407391311
2200;0.5538020177115086;0.04977191214293658;1.0667258407391311
2320;0.5538020177115086;0.025521439204191726;1.0667258407391311
2416;0.5538020177115086;0.04496318515716095;1.0667258407391311
2512;0.5538020177115086;0.014800823587417215;1.0667258407391311
2608;0.5538020177115086;0.01991084558225898;1.0667258407391311
2704;0.5538020177115086;4.951009672285299E-14;1.0667258407391311
2800;0.5538020177115086;0.028829960293048598;1.0667258407391311
2920;0.5538020177115086;0.024914540465116677;1.0667258407391311
3016;0.7569234319014366;0.025563661126814664;0.5457474063891482
3112;0.7569234319014366;0.13925805519860027;0.5457474063891482
3208;0.7569234319014366;0.5352106372758085;0.5457474063891482
3304;0.7569234319014366;0.035137953317317186;0.5457474063891482
3400;0.7569234319014366;0.033540136614183216;0.5457474063891482
3520;0.7569234319014366;0.02039046303090839;0.5457474063891482
3616;0.7569234319014366;0.016313008400532587;0.5457474063891482
3712;0.7569234319014366;3.6872485673372046E-14;0.5457474063891482
3808;0.8016941648094705;0.023390874505976798;0.2667535252561222
3904;0.8016941648094705;0.1460446949587868;0.2667535252561222
4000;0.8016941648094705;0.6515926287705491;0.2667535252561222
4120;0.8016941648094705;0.015394579874856146;0.2667535252561222
4216;0.9686425026706749;0.008307224516845945;0.3556446400657899
4312;0.9686425026706749;0.16523896028253796;0.3556446400657899
4408;1.550589290278588;0.5452792582348764;0.37736953384484584
4504;0.9686425026706749;0.49020778071610444;0.3556446400657899
4600;0.9686425026706749;0.007684516045400614;0.3556446400657899
4720;0.9686425026706749;4.6229026033490504E-14;0.3556446400657899
4816;1.2812811101763997;0.03082036125849043;0.19746661634502333
4912;1.5650193675886035;0.1344983325772781;0.23275615507153527
5008;1.8012812739330881;0.5278787124191909;0.20266787035914943
5104;1.8012812739330881;0.46697145978378746;0.20266787035914943
5200;1.8012812739330881;0.6713825772455272;0.20266787035914943
5320;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
5416;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
5512;1.8012812739330881;0.024343744103334376;0.20266787035914943
5608;1.8012812739330881;0.007362974251135521;0.20266787035914943
5704;1.8012812739330881;0.012989476731126317;0.20266787035914943
5800;2.04604000546426;0.0046968415784081;0.24721669682451036
5920;1.8012812739330881;0.014477804727757662;0.20266787035914943
6016;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
6112;1.8012812739330881;0.004904560219571134;0.20266787035914943
6208;1.8012812739330881;0.020901697098574434;0.20266787035914943
6304;1.8012812739330881;0.008828300123420391;0.20266787035914943
6400;1.8012812739330881;0.007909815033570067;0.20266787035914943
6520;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
6616;1.8012812739330881;0.018799753300950094;0.20266787035914943
6712;1.8012812739330881;0.005694501395207458;0.20266787035914943
6808;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
6904;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
7000;1.8012812739330881;0.035606770283713896;0.20266787035914943
7120;1.8012812739330881;0.02470479617220211;0.20266787035914943
7216;1.8012812739330881;0.008059810540170766;0.20266787035914943
7312;1.8012812739330881;0.01518183133574183;0.20266787035914943
7408;1.8012812739330881;0.020317449359655442;0.20266787035914943
7504;1.8012812739330881;0.025457249124853927;0.20266787035914943
7600;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
7720;1.8012812739330881;0.02606037045199388;0.20266787035914943
7816;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
7912;1.8012812739330881;0.013418167309810271;0.20266787035914943
8008;1.8012812739330881;0.01026818503032066;0.20266787035914943
8104;1.8012812739330881;0.00318697295234381;0.20266787035914943
8200;1.8012812739330881;0.012703661070267316;0.20266787035914943
8320;1.8012812739330881;0.014819944559053014;0.20266787035914943
8416;1.8012812739330881;0.0037889551567524735;0.20266787035914943
8512;1.8012812739330881;3.442131184576193E-14;0.20266787035914943
8608;1.8012812739330881;0.01694604090805806;0.20266787035914943
8704;1.8012812739330881;0.01896937022582384;0.20266787035914943
8800;1.8012812739330881;0.00815634928654544;0.20266787035914943
8920;1.8012812739330881;0.007387647343866038;0.20266787035914943
9016;2.2659825853454425;0.0379819205129489;0.09870881783946063
9112;2.2659825853454425;0.33113333161376046;0.09870881783946063
9208;3.147615268499738;0.01834083759647962;0.03365188369659045
9304;3.147615268499738;0.17606954410999423;0.03365188369659045
9400;3.147615268499738;0.45071100327370645;0.03365188369659045
9520;3.147615268499738;0.004477260173174085;0.03365188369659045
9616;3.147615268499738;0.00375485907501781;0.03365188369659045
9712;4.521363047262172;0.061031572205528975;0.02913956397398844
9808;4.521363047262172;0.3099839421612061;0.02913956397398844
9904;4.521363047262172;0.014106808440951092;0.02913956397398844
10000;4.521363047262172;3.671072298804195E-14;0.02913956397398844
10120;4.521363047262172;3.671072298804195E-14;0.02913956397398844
10216;4.521363047262172;0.0019693176542356036;0.02913956397398844
10312;4.521363047262172;0.005302490372217107;0.02913956397398844
10408;4.521363047262172;0.005280059443807153;0.02913956397398844
10504;4.521363047262172;3.671072298804195E-14;0.02913956397398844
10600;4.521363047262172;0.007467864872157155;0.02913956397398844
10720;4.521363047262172;0.005291601499465595;0.02913956397398844
10816;4.521363047262172;0.011170579605796253;0.02913956397398844
10912;4.521363047262172;0.005311999582386312;0.02913956397398844
11008;4.521363047262172;0.011018350658627241;0.02913956397398844
11104;4.521363047262172;3.671072298804195E-14;0.02913956397398844
11200;4.832200443860697;0.008675624829700034;0.05715753197566275
11320;4.521363047262172;0.002739691879469655;0.02913956397398844
11416;4.521363047262172;0.0022560575137275034;0.02913956397398844
11512;4.521363047262172;0.002793179833937153;0.02913956397398844
11608;4.521363047262172;0.005087141888241608;0.02913956397398844
11704;4.521363047262172;0.005766499206045254;0.02913956397398844
11800;4.521363047262172;0.0017458430228172164;0.02913956397398844
11920;4.521363047262172;0.0028481643708754335;0.02913956397398844
12016;4.521363047262172;0.005367076077256114;0.02913956397398844
12112;4.521363047262172;3.671072298804195E-14;0.02913956397398844
12208;4.521363047262172;0.005931130565647323;0.02913956397398844
12304;4.549349120486714;0.02511054203385037;0.016741153071505258
12400;4.549349120486714;0.15127013611006493;0.016741153071505258
12520;4.549349120486714;0.22077456109713497;0.016741153071505258
12616;4.549349120486714;4.093555983934054E-14;0.016741153071505258
12712;4.549349120486714;0.00631213399949445;0.016741153071505258
12808;5.430971149339521;0.008723307985416984;0.005719132262407517
12904;5.430971149339521;0.024458181756877292;0.005719132262407517
13000;5.430971149339521;0.07082179923804914;0.005719132262407517
13120;5.430971149339521;0.00764834467690868;0.005719132262407517
13216;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
13312;5.430971149339521;0.008680629934736103;0.005719132262407517
13408;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
13504;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
13600;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
13720;5.430971149339521;0.00182140876278051;0.005719132262407517
13816;5.430971149339521;0.01240165998215156;0.005719132262407517
13912;5.430971149339521;0.008015551884624645;0.005719132262407517
14008;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
14104;5.430971149339521;0.004675454357690579;0.005719132262407517
14200;5.430971149339521;0.007657060371733982;0.005719132262407517
14320;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
14416;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
14512;5.430971149339521;0.0039619266462282005;0.005719132262407517
14608;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
14704;5.430971149339521;0.002048737634649275;0.005719132262407517
14800;5.430971149339521;0.006538787232865731;0.005719132262407517
14920;5.430971149339521;0.002682899894551906;0.005719132262407517
15016;5.430971149339521;0.008698425347384886;0.005719132262407517
15112;5.430971149339521;0.0040729304558130225;0.005719132262407517
15208;5.430971149339521;0.0051829090945574655;0.005719132262407517
15304;5.430971149339521;0.006917525115148859;0.005719132262407517
15400;5.430971149339521;0.009471338253821439;0.005719132262407517
15520;5.430971149339521;0.0026674484984431784;0.005719132262407517
15616;5.430971149339521;0.0016538488815413786;0.005719132262407517
15712;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
15808;5.430971149339521;0.0030610289192777446;0.005719132262407517
15904;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
16000;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
16120;5.430971149339521;0.007284732458297371;0.005719132262407517
16216;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
16312;5.430971149339521;4.8567943126289335E-14;0.005719132262407517
16408;5.430971149339521;0.005260900761981574;0.005719132262407517
